股票代碼,股票名稱,產業別,市場別
6442,光聖,通信網路業,上市
6443,元晶,光電業,上市
6446,藥華藥,生技醫療業,上市
6449,鈺邦,電子零組件業,上市
6451,訊芯-KY,半導體業,上市
6456,GIS-KY,光電業,上市
6464,台數科,其他業,上市
6472,保瑞,生技醫療業,上市
6477,安集,光電業,上市
6491,晶碩,生技醫療業,上市
6504,南六,其他業,上市
6505,台塑化,油電燃氣業,上市
6515,穎崴,半導體業,上市
6525,捷敏-KY,半導體業,上市
6526,達發,半導體業,上市
6531,愛普*,半導體業,上市
6533,晶心科,半導體業,上市
6541,泰福-KY,生技醫療業,上市
6550,北極星藥業-KY,生技醫療業,上市
6552,易華電,半導體業,上市
6558,興能高,其他電子業,上市
6573,虹揚-KY,半導體業,上市
6579,研揚,電腦及週邊設備業,上市
6581,鋼聯,綠能環保,上市
6582,申豐,橡膠工業,上市
6585,鼎基,其他業,上市
6591,動力-KY,電腦及週邊設備業,上市
6592,和潤企業,其他業,上市
6598,ABC-KY,生技醫療業,上市
6605,帝寶,汽車工業,上市
6606,建德工業,電機機械,上市
6625,必應,其他業,上市
6641,基士德-KY,綠能環保,上市
6655,科定,其他業,上市
6657,華安,生技醫療業,上市
6658,聯策,其他電子業,上市
6666,羅麗芬-KY,生技醫療業,上市
6668,中揚光,光電業,上市
6669,緯穎,電腦及週邊設備業,上市
6670,復盛應用,運動休閒,上市
6671,三能-KY,居家生活,上市
6672,騰輝電子-KY,電子零組件業,上市
6674,鋐寶科技,通信網路業,上市
6689,伊雲谷,數位雲端,上市
6691,洋基工程,其他電子業,上市
6695,芯鼎,半導體業,上市
6698,旭暉應材,其他電子業,上市
6706,惠特,光電業,上市
6715,嘉基,電子零組件業,上市
6719,力智,半導體業,上市
6742,澤米,光電業,上市
6743,安普新,其他電子業,上市
6753,龍德造船,航運業,上市
6754,匯僑設計,居家生活,上市
6756,威鋒電子,半導體業,上市
6768,志強-KY,運動休閒,上市
6770,力積電,半導體業,上市
6776,展碁國際,電子通路業,上市
6781,AES-KY,電子零組件業,上市
6782,視陽,生技醫療業,上市
6789,采鈺,半導體業,上市
6790,永豐實,造紙工業,上市
6792,詠業,通信網路業,上市
6796,晉弘,生技醫療業,上市
6799,來頡,半導體業,上市
6805,富世達,電子零組件業,上市
6806,森崴能源,綠能環保,上市
6807,峰源-KY,居家生活,上市
6830,汎銓,其他電子業,上市
6834,天二科技,電子零組件業,上市
6835,圓裕,電子零組件業,上市
6838,台新藥,生技醫療業,上市
6861,睿生光電,生技醫療業,上市
6863,永道-KY,通信網路業,上市
6869,雲豹能源,綠能環保,上市
6890,來億-KY,運動休閒,上市
6901,鑽石投資,其他業,上市
6906,現觀科,數位雲端,上市
6914,阜爾運通,其他業,上市
6916,華凌,光電業,上市
6928,攸泰科技,電腦及週邊設備業,上市
6933,AMAX-KY,電腦及週邊設備業,上市
6937,天虹,半導體業,上市
6952,大武山,其他業,上市
6957,裕慶-KY,其他業,上市
6958,日盛台駿,其他業,上市
8011,台通,通信網路業,上市
8016,矽創,半導體業,上市
8021,尖點,其他電子業,上市
8028,昇陽半導體,半導體業,上市
8033,雷虎,其他業,上市
8039,台虹,電子零組件業,上市
8046,南電,電子零組件業,上市
8070,長華*,電子通路業,上市
8072,陞泰,電子通路業,上市
8081,致新,半導體業,上市
8101,華冠,通信網路業,上市
8103,瀚荃,電子零組件業,上市
8104,錸寶,光電業,上市
8105,凌巨,光電業,上市
8110,華東,半導體業,上市
8112,至上,電子通路業,上市
8114,振樺電,電腦及週邊設備業,上市
8131,福懋科,半導體業,上市
8150,南茂,半導體業,上市
8163,達方,電腦及週邊設備業,上市
8201,無敵,其他電子業,上市
8210,勤誠,電腦及週邊設備業,上市
8213,志超,電子零組件業,上市
8215,明基材,光電業,上市
8222,寶一,電機機械,上市
8249,菱光,電子零組件業,上市
8261,富鼎,半導體業,上市
8271,宇瞻,半導體業,上市
8341,日友,綠能環保,上市
8367,建新國際,航運業,上市
8374,羅昇,電機機械,上市
8404,百和興業-KY,其他業,上市
8411,福貞-KY,其他業,上市
8422,可寧衛,綠能環保,上市
8429,金麗-KY,貿易百貨業,上市
8438,昶昕,綠能環保,上市
8442,威宏-KY,其他業,上市
8443,阿瘦,貿易百貨業,上市
8454,富邦媒,數位雲端,上市
8462,柏文,運動休閒,上市
8463,潤泰材,其他業,上市
8464,億豐,居家生活,上市
8466,美吉吉-KY,其他業,上市
8467,波力-KY,運動休閒,上市
8473,山林水,綠能環保,上市
8476,台境,綠能環保,上市
8478,東哥遊艇,運動休閒,上市
8481,政伸,其他業,上市
8482,商億-KY,居家生活,上市
8488,吉源-KY,其他業,上市
8499,鼎炫-KY,其他電子業,上市
8926,台汽電,油電燃氣業,上市
8940,新天地,觀光餐旅,上市
8996,高力,電機機械,上市
9802,鈺齊-KY,運動休閒,上市
9902,台火,其他業,上市
9904,寶成,運動休閒,上市
9905,大華,其他業,上市
9906,欣巴巴,建材營造業,上市
9907,統一實,其他業,上市
9908,大台北,油電燃氣業,上市
9910,豐泰,運動休閒,上市
9911,櫻花,居家生活,上市
9912,偉聯,電腦及週邊設備業,上市
9914,美利達,運動休閒,上市
9917,中保科,其他業,上市
9918,欣天然,油電燃氣業,上市
9919,康那香,其他業,上市
9921,巨大,運動休閒,上市
9924,福興,居家生活,上市
9925,新保,其他業,上市
9926,新海,油電燃氣業,上市
9927,泰銘,其他業,上市
9928,中視,其他業,上市
9929,秋雨,其他業,上市
9930,中聯資源,綠能環保,上市
9931,欣高,油電燃氣業,上市
9933,中鼎,其他業,上市
9934,成霖,居家生活,上市
9935,慶豐富,居家生活,上市
9937,全國,油電燃氣業,上市
9938,百和,其他業,上市
9939,宏全,其他業,上市
9940,信義,其他業,上市
9941,裕融,其他業,上市
9942,茂順,其他業,上市
9943,好樂迪,觀光餐旅,上市
9944,新麗,其他業,上市
9945,潤泰新,其他業,上市
9946,三發地產,建材營造業,上市
9955,佳龍,綠能環保,上市
9958,世紀鋼,鋼鐵工業,上市
030001,富邦金群益42購01,,上市
030002,大立光群益42購01,,上市
030003,奇鋐群益3A購09,,上市
030004,德律群益43購01,,上市
030005,緯創群益3A購14,,上市
030006,弘憶股群益3A購01,,上市
030007,京鼎群益43購01,,上市
030008,創意群益3B購08,,上市
030009,辛耘群益3A購05,,上市
030010,辛耘群益3A購06,,上市
030011,材料群益3A購10,,上市
030012,崇越群益3A購02,,上市
030013,瑞儀群益3B購02,,上市
030014,世紀鋼群益3C購03,,上市
030015,臺股指群益3A購39,,上市
030016,臺股指群益3A購40,,上市
030017,臺股指群益3A購41,,上市
030018,臺股指群益3A購42,,上市
030019,臺股指群益3A購43,,上市
03001P,聯鈞中信43售01,,上市
030020,臺股指群益3A購44,,上市
030021,臺股指群益3C購04,,上市
030022,臺股指群益3C購05,,上市
030023,臺股指群益3C購06,,上市
030024,臺股指群益3C購07,,上市
030025,臺股指群益3C購08,,上市
030026,電子類群益3C購01,,上市
030027,電子類群益3C購02,,上市
030028,華新元大3A購09,,上市
030029,華新元大3A購10,,上市
03002P,台灣50富邦3C售10,,上市
030030,華新元大3A購11,,上市
030031,華榮元大3A購07,,上市
030032,大亞元大3A購09,,上市
030033,大亞元大3A購10,,上市
030034,合機元大3A購03,,上市
030035,合機元大3C購01,,上市
030036,合機元大41購01,,上市
030037,美時元大3A購11,,上市
030038,美時元大3A購12,,上市
030039,美時元大3A購13,,上市
03003P,台灣50富邦41售04,,上市
030040,光寶科元大3B購02,,上市
030041,聯電元大3A購07,,上市
030042,聯電元大3A購08,,上市
030043,聯電元大3A購09,,上市
030044,鴻海元大3A購30,,上市
030045,鴻海元大3A購31,,上市
030046,鴻海元大3B購10,,上市
030047,國巨元大3A購13,,上市
030048,國巨元大3A購14,,上市
030049,國巨元大3A購15,,上市
03004P,世紀鋼富邦41售03,,上市
030050,台積電元大3A購32,,上市
030051,台積電元大3A購33,,上市
030052,台積電元大3A購34,,上市
030053,毅嘉元大3A購02,,上市
030054,華新科元大3A購07,,上市
030055,亞航元大3A購02,,上市
030056,亞航元大3A購03,,上市
030057,漢翔元大3A購03,,上市
030058,漢翔元大3A購04,,上市
030059,漢翔元大3A購05,,上市
03005P,T50正2元富46售01,,上市
030060,緯創元大3A購17,,上市
030061,緯創元大3C購06,,上市
030062,弘憶股元大3A購01,,上市
030063,創意元大3A購06,,上市
030064,創意元大3A購07,,上市
030065,創意元大3A購08,,上市
030066,辛耘元大3A購07,,上市
030067,辛耘元大3A購08,,上市
030068,辛耘元大3C購02,,上市
030069,上緯控元大3A購07,,上市
03006P,台積電凱基3C售35,,上市
03006X,元展06,,上市
030070,聯德元大3A購02,,上市
030071,全訊元大3A購04,,上市
030072,聯茂元大3A購03,,上市
030073,聯茂元大3A購04,,上市
030074,聯茂元大3A購05,,上市
030075,樺漢元大3A購06,,上市
030076,樺漢元大3A購07,,上市
030077,樺漢元大41購02,,上市
030078,保瑞元大3A購08,,上市
030079,保瑞元大3A購09,,上市
03007P,台積電凱基3C售36,,上市
03007X,元展07,,上市
030080,保瑞元大3A購10,,上市
030081,華東元大3A購02,,上市
030082,臺股指元大41購12,,上市
030083,臺股指元大41購13,,上市
030084,臺股指元大41購14,,上市
030085,臺股指元大41購15,,上市
030086,臺股指元大41購16,,上市
030087,大亞富邦41購01,,上市
030088,光寶科富邦3A購04,,上市
030089,光寶科富邦42購02,,上市
03008P,台積電凱基41售20,,上市
030090,聯電富邦42購01,,上市
030091,京元電富邦3B購03,,上市
030092,正文富邦3C購01,,上市
030093,虹堡富邦41購01,,上市
030094,崇越富邦3B購01,,上市
030095,台積電第一3A購03,,上市
030096,國泰金第一42購01,,上市
030097,台泥國泰3C購01,,上市
030098,川湖國泰3C購02,,上市
030099,群光國泰3C購01,,上市
03009P,滬深2X元大41售03,,上市
030100,全新國泰3C購01,,上市
030101,開發金國泰3C購01,,上市
030102,神基國泰3C購01,,上市
030103,嘉澤國泰3C購03,,上市
030104,辛耘國泰3C購01,,上市
030105,虹堡國泰3C購02,,上市
030106,崇越國泰3C購01,,上市
030107,帆宣國泰3C購01,,上市
030108,晶碩國泰3C購02,,上市
030109,達發國泰3C購01,,上市
03010P,聯電元大3C售13,,上市
03010X,元展10,,上市
030110,嘉基國泰3C購02,,上市
030111,華新台新3A購01,,上市
030112,大亞台新3A購01,,上市
030113,台達電台新3A購02,,上市
030114,大亞中信3C購01,,上市
030115,大同中信3C購01,,上市
030116,牧德中信3A購01,,上市
030117,辛耘中信3B購01,,上市
030118,崇越中信3A購01,,上市
030119,達發中信3A購02,,上市
03011P,金像電元大3C售08,,上市
030120,臺股指中信41購02,,上市
030121,T50正2永豐3C購01,,上市
030122,元黃金永豐3C購01,,上市
030123,香港2X永豐3A購02,,上市
030124,鴻海永豐41購03,,上市
030125,鴻海永豐42購04,,上市
030126,國巨永豐3A購02,,上市
030127,台積電永豐3C購05,,上市
030128,智邦永豐3A購01,,上市
030129,海悅永豐3B購01,,上市
03012P,聯發科元大3C售13,,上市
03012X,元展12,,上市
030130,大同永豐3B購02,,上市
030131,大同永豐41購01,,上市
030132,嘉晶永豐3B購01,,上市
030133,奇鋐永豐3A購08,,上市
030134,緯創永豐41購03,,上市
030135,辛耘永豐41購02,,上市
030136,上緯控永豐3A購01,,上市
030137,同欣電永豐3B購01,,上市
030138,達發永豐3A購01,,上市
030139,臺股指永豐3A購07,,上市
03013P,臺股指法興3C售05,,上市
03013X,元展13,,上市
030140,臺股指永豐3A購08,,上市
030141,華新統一44購01,,上市
030142,華新統一44購02,,上市
030143,中華統一44購01,,上市
030144,長榮鋼統一47購01,,上市
030145,鴻海統一54購02,,上市
030146,廣宇統一47購01,,上市
030147,海悅統一44購02,,上市
030148,海悅統一44購03,,上市
030149,海悅統一47購01,,上市
03014P,臺股指法興3C售06,,上市
03014X,元展14,,上市
030150,大同統一4A購02,,上市
030151,聯發科統一54購01,,上市
030152,志聖統一43購01,,上市
030153,志聖統一47購02,,上市
030154,陽明統一44購02,,上市
030155,神基統一44購02,,上市
030156,嘉晶統一49購01,,上市
030157,創意統一44購04,,上市
030158,群創統一44購01,,上市
030159,嘉澤統一44購04,,上市
03015P,臺股指法興3C售07,,上市
03015X,元展15,,上市
030160,辛耘統一44購03,,上市
030161,辛耘統一47購02,,上市
030162,碩天統一44購02,,上市
030163,崇越統一44購01,,上市
030164,崇越統一47購01,,上市
030165,聯茂統一44購04,,上市
030166,聯茂統一46購01,,上市
030167,至上統一44購03,,上市
030168,元債2X元富4A購03,,上市
030169,華新元富3A購01,,上市
03016P,臺股指法興3C售08,,上市
03016X,元展16,,上市
030170,華新元富3A購02,,上市
030171,華榮元富3A購04,,上市
030172,大亞元富44購01,,上市
030173,宏泰元富3A購02,,上市
030174,合機元富42購01,,上市
030175,美時元富3A購02,,上市
030176,美時元富3A購03,,上市
030177,台積電元富3B購08,,上市
030178,台積電元富3C購09,,上市
030179,台積電元富3C購10,,上市
03017P,臺股指法興3C售09,,上市
03017X,元展17,,上市
030180,台積電元富44購05,,上市
030181,台光電元富3A購08,,上市
030182,聯發科元富44購06,,上市
030183,聯發科元富44購07,,上市
030184,漢翔元富3B購01,,上市
030185,牧德元富3A購03,,上市
030186,崇越元富3A購01,,上市
030187,崇越元富3A購02,,上市
030188,同欣電元富3B購01,,上市
030189,南電元富3A購02,,上市
03018P,臺股指法興3C售10,,上市
030190,T50正2凱基3A購03,,上市
030191,聚陽凱基3A購01,,上市
030192,東元凱基3A購05,,上市
030193,華電凱基42購01,,上市
030194,華新凱基3C購01,,上市
030195,華榮凱基3A購05,,上市
030196,華榮凱基3B購02,,上市
030197,華榮凱基42購01,,上市
030198,大亞凱基41購01,,上市
030199,大亞凱基44購02,,上市
03019P,臺股指群益3C售25,,上市
03019X,元展19,,上市
030200,宏泰凱基3B購01,,上市
030201,宏泰凱基3B購02,,上市
030202,大山凱基3A購02,,上市
030203,合機凱基41購01,,上市
030204,美時凱基3A購05,,上市
030205,光寶科凱基3A購08,,上市
030206,台達電凱基3A購11,,上市
030207,華通凱基42購01,,上市
030208,海悅凱基3B購01,,上市
030209,大同凱基44購01,,上市
03020P,臺股指群益3C售26,,上市
03020X,元展20,,上市
030210,大同凱基44購02,,上市
030211,大同凱基44購03,,上市
030212,台光電凱基3A購10,,上市
030213,國產凱基3C購01,,上市
030214,漢翔凱基42購01,,上市
030215,慧洋凱基3B購02,,上市
030216,大立光凱基3B購07,,上市
030217,嘉晶凱基3A購04,,上市
030218,奇鋐凱基3B購05,,上市
030219,緯創凱基3A購13,,上市
03021P,臺股指群益3C售27,,上市
030220,創意凱基3A購16,,上市
030221,辛耘凱基3A購05,,上市
030222,辛耘凱基3C購04,,上市
030223,洋華凱基3A購04,,上市
030224,材料凱基3A購05,,上市
030225,聯德凱基3A購02,,上市
030226,天鈺凱基3B購03,,上市
030227,崇越凱基3A購02,,上市
030228,崇越凱基3A購03,,上市
030229,聯茂凱基3A購05,,上市
03022P,臺股指群益3C售28,,上市
03022X,富展01,,上市
030230,樺漢凱基3B購03,,上市
030231,達發凱基3A購03,,上市
030232,世紀鋼凱基3A購07,,上市
030233,臺股指凱基3A購68,,上市
030234,臺股指凱基3A購69,,上市
030235,臺股指凱基3A購70,,上市
030236,臺股指凱基3C購22,,上市
030237,臺股指凱基3C購23,,上市
030238,臺股指凱基41購18,,上市
030239,臺股指凱基41購19,,上市
03023P,臺股指群益3C售29,,上市
030240,勤美國票3B購01,,上市
030241,中宇國票3B購01,,上市
030242,華榮國票3B購02,,上市
030243,合機國票42購01,,上市
030244,三陽國票3B購01,,上市
